,user_meta5,label_save_path,mask_load_path,segmentation_curated,user_meta4,date_created,antibiotic,segmentation_channel,parent_folder,content,strain,stain_target,date_modified,file_list,image_load_path,image_laplacian,source,image_debris,folder,segmentation_file,segmented,posX,user_meta1,image_save_path,stain,user_meta6,mounting method,date_uploaded,file_name,channel_list,akseg_hash,labelled,antibiotic concentration,user_meta3,channel,num_segmentations,posY,label_curated,microscope,image_focus,treatment time (mins),user_meta2,posZ,protocol,phenotype,mask_save_path,label_load_path,user_initial,modality,dataset
554,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_64\MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour1.tif,True,-1161.572,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:29,MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",001ce084df0c09d06a45ca6041ac0cbc7536920764f971c8abe7e6e083f89fb3,True,0XEUCAST,BioRepA,DAPI,9,-1121.318,True,BIO-NIM,,30.0,,-550.525,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY64_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
555,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_65\MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour1.tif,True,-912.431,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:30,MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",fbe945fd1a0dff9cd67fefd692029aff4d8a315c172f1d3a2a9ddf0a6ece1b05,True,0XEUCAST,BioRepA,DAPI,8,-1121.316,True,BIO-NIM,,30.0,,-549.786,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY65_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
556,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_66\MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour1.tif,True,-663.292,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:31,MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",591e30a6a5cb2f3c03ca30ddcc480b9058847728b0a25ca3e0199737efe23b63,True,0XEUCAST,BioRepA,DAPI,16,-1121.317,True,BIO-NIM,,30.0,,-549.558,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY66_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
557,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_67\MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour1.tif,True,-414.151,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:31,MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",ea2a1273e3720e085df5db8734037179e8acdb8ea157d1c9c2a9d47a8c9d6232,True,0XEUCAST,BioRepA,DAPI,20,-1121.317,True,BIO-NIM,,30.0,,-549.195,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY67_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
558,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_68\MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour1.tif,True,-165.013,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:32,MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",d47effff1ea11b2fc70029cabe158aec3e2f6cdc043363ac747eac576b87c964,True,0XEUCAST,BioRepA,DAPI,20,-1121.317,True,BIO-NIM,,30.0,,-548.638,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY68_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
559,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_69\MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour1.tif,True,84.125,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:32,MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",923ebba1280b1eacbf9b432dce1ff0911105200b6f5e7cc82f6c2ce845b09e25,True,0XEUCAST,BioRepA,DAPI,12,-1121.317,True,BIO-NIM,,30.0,,-547.27,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY69_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
560,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_6\MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour1.tif,True,84.126,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 17:18,MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",4f1e3b0737e6ebba62fdf1b11a10be7af548ac7fccdf7bc9d9df864f1129e7f3,True,0XEUCAST,BioRepA,DAPI,11,-1961.401,True,BIO-NIM,,30.0,,-544.868,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY6_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
561,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_70\MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour1.tif,True,333.266,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:33,MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",06b85813212243240e781791be04d8b41191075afe0bf683a8958a757cb09dce,True,0XEUCAST,BioRepA,DAPI,19,-1121.317,True,BIO-NIM,,30.0,,-548.215,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY70_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
562,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_71\MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour1.tif,True,582.405,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:34,MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",95eb61b620d5b763c9c2643aa9285636fa8c750818efd280b08a8765796aee94,True,0XEUCAST,BioRepA,DAPI,21,-1121.317,True,BIO-NIM,,30.0,,-547.402,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY71_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
563,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_72\MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour1.tif,True,831.547,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:34,MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",0f63e59b5b1c92d726195157ce353ec2bf20e5cd888eacc856e80094e37aab9c,True,0XEUCAST,BioRepA,DAPI,46,-1121.318,True,BIO-NIM,,30.0,,-547.162,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY72_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
564,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_73\MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour1.tif,True,831.547,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:35,MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",3c24e3af3aa2160efc58184c8a6e63db56250ba779729bc8ebe5a50ff2490066,True,0XEUCAST,BioRepA,DAPI,13,-1401.345,True,BIO-NIM,,30.0,,-546.454,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY73_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
565,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_74\MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour1.tif,True,831.547,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:36,MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",a23154b10f3a73cbed782404c27fc2c0f53c0b06bdf98f4cd901c80b9483931e,True,0XEUCAST,BioRepA,DAPI,19,-1681.374,True,BIO-NIM,,30.0,,-546.029,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY74_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
566,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_75\MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour1.tif,True,831.547,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:36,MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",eaec08ad24340d46e4361c7bfddce364e4711ea9fd6e73e21d2a470cc8657bd8,True,0XEUCAST,BioRepA,DAPI,24,-1961.401,True,BIO-NIM,,30.0,,-545.364,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY75_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
567,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_76\MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour1.tif,True,831.546,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:37,MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",b4ea87a710c5af4ab06d470a196a34ad16eab0bb63f8b45d0d3155b763b4de0b,True,0XEUCAST,BioRepA,DAPI,16,-2241.429,True,BIO-NIM,,30.0,,-545.035,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY76_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
568,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_77\MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour1.tif,True,831.546,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:38,MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",4f5bd340ea346734f38cf53ba0745860366c701d511834290c4b914215b125fe,True,0XEUCAST,BioRepA,DAPI,26,-2521.456,True,BIO-NIM,,30.0,,-544.534,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY77_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
569,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif,,True,,,Untreated,Cy3,Alison,E.Coli MG1655,,Nucleoid,,"['MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour1.tif', 'MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230203_MG1655_1XEUCAST\CtrlA3\pos_78\MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif,,405.0,,20230203_MG1655_1XEUCAST,MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour1.tif,True,831.547,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,02/10/2023 18:39,MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",09f5dda5872a449f994f7fe2613c38100721bab4681e8eb47070eaf71b6ddb14,True,0XEUCAST,BioRepA,DAPI,5,-2801.484,True,BIO-NIM,,30.0,,-544.093,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230203_MG1655_1XEUCAST\MG1655_1XEUCAST_CtrlA3_posXY78_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
